filename,label,area,equivalent_diameter,centroid-0,centroid-1,area_sqmicron,eq_diam_micron
"25 mM 10 uM.tif [slice 1, PNG-style]",1,13.0,4.068428945128219,5.846153846153846,531.6153846153846,0.52,0.8136857890256438
"25 mM 10 uM.tif [slice 1, PNG-style]",2,12.0,3.9088200952233594,9.5,525.0,0.48,0.7817640190446719
"25 mM 10 uM.tif [slice 1, PNG-style]",3,15.0,4.370193722368317,8.933333333333334,528.0666666666667,0.6,0.8740387444736634
"25 mM 10 uM.tif [slice 1, PNG-style]",4,12.0,3.9088200952233594,15.5,385.0,0.48,0.7817640190446719
"25 mM 10 uM.tif [slice 1, PNG-style]",5,12.0,3.9088200952233594,15.5,388.0,0.48,0.7817640190446719
"25 mM 10 uM.tif [slice 1, PNG-style]",6,9.0,3.385137501286538,20.666666666666668,111.44444444444444,0.36,0.6770275002573076
"25 mM 10 uM.tif [slice 1, PNG-style]",7,15.0,4.370193722368317,24.666666666666668,109.4,0.6,0.8740387444736634
"25 mM 10 uM.tif [slice 1, PNG-style]",8,20.0,5.046265044040321,26.1,283.3,0.8,1.0092530088080642
"25 mM 10 uM.tif [slice 1, PNG-style]",9,20.0,5.046265044040321,28.1,265.7,0.8,1.0092530088080642
"25 mM 10 uM.tif [slice 1, PNG-style]",10,32.0,6.383076486422923,31.0,322.0,1.28,1.2766152972845846
"25 mM 10 uM.tif [slice 1, PNG-style]",11,33.0,6.4820448144285745,38.303030303030305,452.8484848484849,1.32,1.296408962885715
"25 mM 10 uM.tif [slice 1, PNG-style]",12,19.0,4.918490759365935,41.36842105263158,459.05263157894734,0.76,0.983698151873187
"25 mM 10 uM.tif [slice 1, PNG-style]",13,16.0,4.51351666838205,43.25,540.375,0.64,0.9027033336764101
"25 mM 10 uM.tif [slice 1, PNG-style]",14,20.0,5.046265044040321,43.5,545.0,0.8,1.0092530088080642
"25 mM 10 uM.tif [slice 1, PNG-style]",15,12.0,3.9088200952233594,45.5,551.0,0.48,0.7817640190446719
"25 mM 10 uM.tif [slice 1, PNG-style]",16,12.0,3.9088200952233594,45.5,554.0,0.48,0.7817640190446719
"25 mM 10 uM.tif [slice 1, PNG-style]",17,5.0,2.5231325220201604,52.4,122.8,0.2,0.5046265044040321
"25 mM 10 uM.tif [slice 1, PNG-style]",18,12.0,3.9088200952233594,53.333333333333336,126.16666666666667,0.48,0.7817640190446719
"25 mM 10 uM.tif [slice 1, PNG-style]",19,11.0,3.742410318509555,56.0,129.27272727272728,0.44,0.7484820637019111
"25 mM 10 uM.tif [slice 1, PNG-style]",20,28.0,5.970821321441846,60.5,447.07142857142856,1.12,1.1941642642883692
"25 mM 10 uM.tif [slice 1, PNG-style]",21,20.0,5.046265044040321,71.7,548.1,0.8,1.0092530088080642
"25 mM 10 uM.tif [slice 1, PNG-style]",22,44.0,7.48482063701911,75.4090909090909,673.2272727272727,1.76,1.4969641274038221
"25 mM 10 uM.tif [slice 1, PNG-style]",23,20.0,5.046265044040321,84.9,890.1,0.8,1.0092530088080642
"25 mM 10 uM.tif [slice 1, PNG-style]",24,20.0,5.046265044040321,92.1,457.7,0.8,1.0092530088080642
"25 mM 10 uM.tif [slice 1, PNG-style]",25,44.0,7.48482063701911,102.86363636363636,799.5909090909091,1.76,1.4969641274038221
"25 mM 10 uM.tif [slice 1, PNG-style]",26,20.0,5.046265044040321,120.9,469.7,0.8,1.0092530088080642
"25 mM 10 uM.tif [slice 1, PNG-style]",27,32.0,6.383076486422923,123.75,802.0,1.28,1.2766152972845846
"25 mM 10 uM.tif [slice 1, PNG-style]",28,20.0,5.046265044040321,141.3,802.1,0.8,1.0092530088080642
"25 mM 10 uM.tif [slice 1, PNG-style]",29,20.0,5.046265044040321,148.9,175.3,0.8,1.0092530088080642
"25 mM 10 uM.tif [slice 1, PNG-style]",30,36.0,6.770275002573076,156.5,130.5,1.44,1.3540550005146152
"25 mM 10 uM.tif [slice 1, PNG-style]",31,12.0,3.9088200952233594,163.5,391.0,0.48,0.7817640190446719
"25 mM 10 uM.tif [slice 1, PNG-style]",32,12.0,3.9088200952233594,163.5,394.0,0.48,0.7817640190446719
"25 mM 10 uM.tif [slice 1, PNG-style]",33,40.0,7.136496464611085,168.3,136.1,1.6,1.427299292922217
"25 mM 10 uM.tif [slice 1, PNG-style]",34,24.0,5.527906391541368,171.16666666666666,280.1666666666667,0.96,1.1055812783082737
"25 mM 10 uM.tif [slice 1, PNG-style]",35,20.0,5.046265044040321,180.9,93.3,0.8,1.0092530088080642
"25 mM 10 uM.tif [slice 1, PNG-style]",36,20.0,5.046265044040321,191.3,730.9,0.8,1.0092530088080642
"25 mM 10 uM.tif [slice 1, PNG-style]",37,36.0,6.770275002573076,194.5,920.5,1.44,1.3540550005146152
"25 mM 10 uM.tif [slice 1, PNG-style]",38,32.0,6.383076486422923,201.0,357.0,1.28,1.2766152972845846
"25 mM 10 uM.tif [slice 1, PNG-style]",39,16.0,4.51351666838205,208.75,960.875,0.64,0.9027033336764101
