filename,label,area,equivalent_diameter,centroid-0,centroid-1,area_sqmicron,eq_diam_micron
"old 10 uM.tif [slice 2, PNG-style]",1,12.0,3.9088200952233594,29.0,633.5,0.48,0.7817640190446719
"old 10 uM.tif [slice 2, PNG-style]",2,12.0,3.9088200952233594,32.0,633.5,0.48,0.7817640190446719
"old 10 uM.tif [slice 2, PNG-style]",3,42.0,7.312732791431452,48.23809523809524,271.0952380952381,1.68,1.4625465582862904
"old 10 uM.tif [slice 2, PNG-style]",4,24.0,5.527906391541368,48.5,320.8333333333333,0.96,1.1055812783082737
"old 10 uM.tif [slice 2, PNG-style]",5,66.0,9.166995688475081,51.93939393939394,277.8787878787879,2.64,1.8333991376950163
"old 10 uM.tif [slice 2, PNG-style]",6,4.0,2.256758334191025,90.5,410.5,0.16,0.45135166683820505
"old 10 uM.tif [slice 2, PNG-style]",7,4.0,2.256758334191025,94.5,406.5,0.16,0.45135166683820505
"old 10 uM.tif [slice 2, PNG-style]",8,12.0,3.9088200952233594,93.83333333333333,409.8333333333333,0.48,0.7817640190446719
"old 10 uM.tif [slice 2, PNG-style]",9,40.0,7.136496464611085,98.9,578.5,1.6,1.427299292922217
"old 10 uM.tif [slice 2, PNG-style]",10,24.0,5.527906391541368,114.16666666666667,42.166666666666664,0.96,1.1055812783082737
"old 10 uM.tif [slice 2, PNG-style]",11,20.0,5.046265044040321,123.7,176.1,0.8,1.0092530088080642
"old 10 uM.tif [slice 2, PNG-style]",12,16.0,4.51351666838205,130.25,418.875,0.64,0.9027033336764101
"old 10 uM.tif [slice 2, PNG-style]",13,12.0,3.9088200952233594,129.5,422.0,0.48,0.7817640190446719
"old 10 uM.tif [slice 2, PNG-style]",14,36.0,6.770275002573076,136.72222222222223,742.9444444444445,1.44,1.3540550005146152
"old 10 uM.tif [slice 2, PNG-style]",15,32.0,6.383076486422923,139.5,698.5,1.28,1.2766152972845846
"old 10 uM.tif [slice 2, PNG-style]",16,20.0,5.046265044040321,160.9,509.7,0.8,1.0092530088080642
"old 10 uM.tif [slice 2, PNG-style]",17,36.0,6.770275002573076,168.5,328.5,1.44,1.3540550005146152
"old 10 uM.tif [slice 2, PNG-style]",18,44.0,7.48482063701911,173.77272727272728,409.59090909090907,1.76,1.4969641274038221
"old 10 uM.tif [slice 2, PNG-style]",19,10.0,3.5682482323055424,180.8,937.7,0.4,0.7136496464611085
"old 10 uM.tif [slice 2, PNG-style]",20,10.0,3.5682482323055424,184.2,937.7,0.4,0.7136496464611085
"old 10 uM.tif [slice 2, PNG-style]",21,40.0,7.136496464611085,185.1,805.9,1.6,1.427299292922217
"old 10 uM.tif [slice 2, PNG-style]",22,12.0,3.9088200952233594,197.5,59.0,0.48,0.7817640190446719
"old 10 uM.tif [slice 2, PNG-style]",23,16.0,4.51351666838205,198.25,62.125,0.64,0.9027033336764101
"old 10 uM.tif [slice 2, PNG-style]",24,44.0,7.48482063701911,197.4090909090909,421.77272727272725,1.76,1.4969641274038221
"old 10 uM.tif [slice 2, PNG-style]",25,44.0,7.48482063701911,201.5909090909091,971.2272727272727,1.76,1.4969641274038221
"old 10 uM.tif [slice 2, PNG-style]",26,23.0,5.4115163798060095,215.69565217391303,57.08695652173913,0.92,1.082303275961202
"old 10 uM.tif [slice 2, PNG-style]",27,20.0,5.046265044040321,214.9,683.3,0.8,1.0092530088080642
"old 10 uM.tif [slice 2, PNG-style]",28,37.0,6.863662517577698,220.45945945945945,63.7027027027027,1.48,1.3727325035155395
"old 10 uM.tif [slice 2, PNG-style]",29,20.0,5.046265044040321,228.9,297.7,0.8,1.0092530088080642
"old 10 uM.tif [slice 2, PNG-style]",30,40.0,7.136496464611085,231.9,75.9,1.6,1.427299292922217
"old 10 uM.tif [slice 2, PNG-style]",31,24.0,5.527906391541368,232.5,175.5,0.96,1.1055812783082737
"old 10 uM.tif [slice 2, PNG-style]",32,19.0,4.918490759365935,232.05263157894737,179.21052631578948,0.76,0.983698151873187
"old 10 uM.tif [slice 2, PNG-style]",33,180.0,15.138795132120961,232.9,367.25555555555553,7.2,3.0277590264241923
"old 10 uM.tif [slice 2, PNG-style]",34,33.0,6.4820448144285745,234.6969696969697,182.6969696969697,1.32,1.296408962885715
"old 10 uM.tif [slice 2, PNG-style]",35,20.0,5.046265044040321,241.7,214.1,0.8,1.0092530088080642
"old 10 uM.tif [slice 2, PNG-style]",36,44.0,7.48482063701911,245.22727272727272,862.6818181818181,1.76,1.4969641274038221
"old 10 uM.tif [slice 2, PNG-style]",37,56.0,8.444016491289505,251.5,547.5,2.24,1.6888032982579009
"old 10 uM.tif [slice 2, PNG-style]",38,12.0,3.9088200952233594,255.0,33.5,0.48,0.7817640190446719
"old 10 uM.tif [slice 2, PNG-style]",39,12.0,3.9088200952233594,255.5,385.0,0.48,0.7817640190446719
"old 10 uM.tif [slice 2, PNG-style]",40,12.0,3.9088200952233594,255.5,388.0,0.48,0.7817640190446719
"old 10 uM.tif [slice 2, PNG-style]",41,32.0,6.383076486422923,256.75,416.75,1.28,1.2766152972845846
"old 10 uM.tif [slice 2, PNG-style]",42,12.0,3.9088200952233594,258.0,33.5,0.48,0.7817640190446719
"old 10 uM.tif [slice 2, PNG-style]",43,40.0,7.136496464611085,267.5,678.1,1.6,1.427299292922217
"old 10 uM.tif [slice 2, PNG-style]",44,36.0,6.770275002573076,272.27777777777777,1002.2777777777778,1.44,1.3540550005146152
"old 10 uM.tif [slice 2, PNG-style]",45,56.0,8.444016491289505,277.5,577.0714285714286,2.24,1.6888032982579009
"old 10 uM.tif [slice 2, PNG-style]",46,12.0,3.9088200952233594,279.5,935.0,0.48,0.7817640190446719
"old 10 uM.tif [slice 2, PNG-style]",47,16.0,4.51351666838205,278.75,938.125,0.64,0.9027033336764101
"old 10 uM.tif [slice 2, PNG-style]",48,44.0,7.48482063701911,287.77272727272725,584.3181818181819,1.76,1.4969641274038221
"old 10 uM.tif [slice 2, PNG-style]",49,20.0,5.046265044040321,292.9,932.1,0.8,1.0092530088080642
"old 10 uM.tif [slice 2, PNG-style]",50,40.0,7.136496464611085,296.1,948.7,1.6,1.427299292922217
"old 10 uM.tif [slice 2, PNG-style]",51,48.0,7.817640190446719,301.6666666666667,962.0,1.92,1.5635280380893437
"old 10 uM.tif [slice 2, PNG-style]",52,36.0,6.770275002573076,306.5,368.5,1.44,1.3540550005146152
"old 10 uM.tif [slice 2, PNG-style]",53,44.0,7.48482063701911,309.04545454545456,975.0454545454545,1.76,1.4969641274038221
"old 10 uM.tif [slice 2, PNG-style]",54,12.0,3.9088200952233594,311.5,373.0,0.48,0.7817640190446719
"old 10 uM.tif [slice 2, PNG-style]",55,16.0,4.51351666838205,310.75,376.125,0.64,0.9027033336764101
