filename,label,area,equivalent_diameter,centroid-0,centroid-1,area_sqmicron,eq_diam_micron
"resus 2 uM.tif [slice 2, PNG-style]",1,10.0,3.5682482323055424,72.1,295.2,0.4,0.7136496464611085
"resus 2 uM.tif [slice 2, PNG-style]",2,11.0,3.742410318509555,73.9090909090909,291.90909090909093,0.44,0.7484820637019111
"resus 2 uM.tif [slice 2, PNG-style]",3,26.0,5.753627391751592,217.23076923076923,496.9230769230769,1.04,1.1507254783503185
"resus 2 uM.tif [slice 2, PNG-style]",4,20.0,5.046265044040321,423.95,310.25,0.8,1.0092530088080642
