filename,label,area,equivalent_diameter,centroid-0,centroid-1,area_sqmicron,eq_diam_micron
"NewMax 2 uM.tif [slice 0, PNG-style]",1,41.0,7.225151993843567,13.0,280.2439024390244,1.64,1.4450303987687134
"NewMax 2 uM.tif [slice 0, PNG-style]",2,47.0,7.735777827895049,18.02127659574468,283.4468085106383,1.88,1.54715556557901
"NewMax 2 uM.tif [slice 0, PNG-style]",3,80.0,10.092530088080641,18.1,454.2,3.2,2.0185060176161285
"NewMax 2 uM.tif [slice 0, PNG-style]",4,60.0,8.740387444736633,23.033333333333335,474.6333333333333,2.4,1.7480774889473267
"NewMax 2 uM.tif [slice 0, PNG-style]",5,32.0,6.383076486422923,26.75,368.25,1.28,1.2766152972845846
"NewMax 2 uM.tif [slice 0, PNG-style]",6,19.0,4.918490759365935,27.94736842105263,373.63157894736844,0.76,0.983698151873187
"NewMax 2 uM.tif [slice 0, PNG-style]",7,17.0,4.652426491681278,31.235294117647058,378.1764705882353,0.68,0.9304852983362556
"NewMax 2 uM.tif [slice 0, PNG-style]",8,13.0,4.068428945128219,31.53846153846154,382.15384615384613,0.52,0.8136857890256438
"NewMax 2 uM.tif [slice 0, PNG-style]",9,55.0,8.368283871884005,35.56363636363636,389.0181818181818,2.2,1.673656774376801
"NewMax 2 uM.tif [slice 0, PNG-style]",10,5.0,2.5231325220201604,48.4,182.2,0.2,0.5046265044040321
"NewMax 2 uM.tif [slice 0, PNG-style]",11,55.0,8.368283871884005,50.25454545454546,176.56363636363636,2.2,1.673656774376801
"NewMax 2 uM.tif [slice 0, PNG-style]",12,20.0,5.046265044040321,50.9,343.3,0.8,1.0092530088080642
"NewMax 2 uM.tif [slice 0, PNG-style]",13,55.0,8.368283871884005,50.70909090909091,493.4727272727273,2.2,1.673656774376801
"NewMax 2 uM.tif [slice 0, PNG-style]",14,7.0,2.985410660720923,55.285714285714285,268.42857142857144,0.28,0.5970821321441846
"NewMax 2 uM.tif [slice 0, PNG-style]",15,20.0,5.046265044040321,55.3,708.9,0.8,1.0092530088080642
"NewMax 2 uM.tif [slice 0, PNG-style]",16,57.0,8.51907589177983,57.31578947368421,498.57894736842104,2.28,1.7038151783559659
"NewMax 2 uM.tif [slice 0, PNG-style]",17,40.0,7.136496464611085,55.9,697.3,1.6,1.427299292922217
"NewMax 2 uM.tif [slice 0, PNG-style]",18,47.0,7.735777827895049,59.93617021276596,260.9148936170213,1.88,1.54715556557901
"NewMax 2 uM.tif [slice 0, PNG-style]",19,37.0,6.863662517577698,59.45945945945946,685.1081081081081,1.48,1.3727325035155395
"NewMax 2 uM.tif [slice 0, PNG-style]",20,53.0,8.214724333230155,61.16981132075472,722.7169811320755,2.12,1.642944866646031
"NewMax 2 uM.tif [slice 0, PNG-style]",21,49.0,7.898654169668588,62.95918367346939,268.38775510204084,1.96,1.5797308339337177
"NewMax 2 uM.tif [slice 0, PNG-style]",22,27.0,5.863230142835039,63.111111111111114,680.4074074074074,1.08,1.1726460285670077
"NewMax 2 uM.tif [slice 0, PNG-style]",23,19.0,4.918490759365935,63.63157894736842,707.0526315789474,0.76,0.983698151873187
"NewMax 2 uM.tif [slice 0, PNG-style]",24,24.0,5.527906391541368,65.5,243.16666666666666,0.96,1.1055812783082737
"NewMax 2 uM.tif [slice 0, PNG-style]",25,21.0,5.170882945826411,66.04761904761905,700.6666666666666,0.84,1.034176589165282
"NewMax 2 uM.tif [slice 0, PNG-style]",26,30.0,6.180387232371033,66.96666666666667,728.7666666666667,1.2,1.2360774464742066
"NewMax 2 uM.tif [slice 0, PNG-style]",27,57.0,8.51907589177983,69.03508771929825,274.859649122807,2.28,1.7038151783559659
"NewMax 2 uM.tif [slice 0, PNG-style]",28,56.0,8.444016491289505,70.5,439.92857142857144,2.24,1.6888032982579009
"NewMax 2 uM.tif [slice 0, PNG-style]",29,13.0,4.068428945128219,70.0,499.84615384615387,0.52,0.8136857890256438
"NewMax 2 uM.tif [slice 0, PNG-style]",30,12.0,3.9088200952233594,73.0,367.5,0.48,0.7817640190446719
"NewMax 2 uM.tif [slice 0, PNG-style]",31,11.0,3.742410318509555,73.27272727272727,501.27272727272725,0.44,0.7484820637019111
"NewMax 2 uM.tif [slice 0, PNG-style]",32,34.0,6.579524642479541,72.94117647058823,672.2647058823529,1.36,1.3159049284959081
"NewMax 2 uM.tif [slice 0, PNG-style]",33,21.0,5.170882945826411,72.80952380952381,733.1904761904761,0.84,1.034176589165282
"NewMax 2 uM.tif [slice 0, PNG-style]",34,20.0,5.046265044040321,74.9,292.1,0.8,1.0092530088080642
"NewMax 2 uM.tif [slice 0, PNG-style]",35,26.0,5.753627391751592,73.6923076923077,710.5,1.04,1.1507254783503185
"NewMax 2 uM.tif [slice 0, PNG-style]",36,15.0,4.370193722368317,76.33333333333333,219.4,0.6,0.8740387444736634
