filename,label,area,equivalent_diameter,centroid-0,centroid-1,area_sqmicron,eq_diam_micron
"25 mM 2 uM.tif [slice 2, PNG-style]",1,24.0,5.527906391541368,6.166666666666667,824.1666666666666,0.96,1.1055812783082737
"25 mM 2 uM.tif [slice 2, PNG-style]",2,68.0,9.304852983362556,8.617647058823529,714.8529411764706,2.72,1.8609705966725112
"25 mM 2 uM.tif [slice 2, PNG-style]",3,44.0,7.48482063701911,13.772727272727273,994.6818181818181,1.76,1.4969641274038221
"25 mM 2 uM.tif [slice 2, PNG-style]",4,32.0,6.383076486422923,18.25,642.75,1.28,1.2766152972845846
"25 mM 2 uM.tif [slice 2, PNG-style]",5,36.0,6.770275002573076,19.166666666666668,867.6111111111111,1.44,1.3540550005146152
"25 mM 2 uM.tif [slice 2, PNG-style]",6,36.0,6.770275002573076,22.5,682.5,1.44,1.3540550005146152
"25 mM 2 uM.tif [slice 2, PNG-style]",7,20.0,5.046265044040321,26.9,233.7,0.8,1.0092530088080642
"25 mM 2 uM.tif [slice 2, PNG-style]",8,56.0,8.444016491289505,27.5,855.5,2.24,1.6888032982579009
"25 mM 2 uM.tif [slice 2, PNG-style]",9,36.0,6.770275002573076,36.05555555555556,659.6111111111111,1.44,1.3540550005146152
"25 mM 2 uM.tif [slice 2, PNG-style]",10,12.0,3.9088200952233594,63.5,489.0,0.48,0.7817640190446719
"25 mM 2 uM.tif [slice 2, PNG-style]",11,12.0,3.9088200952233594,63.5,492.0,0.48,0.7817640190446719
"25 mM 2 uM.tif [slice 2, PNG-style]",12,36.0,6.770275002573076,65.83333333333333,792.9444444444445,1.44,1.3540550005146152
"25 mM 2 uM.tif [slice 2, PNG-style]",13,36.0,6.770275002573076,68.5,728.5,1.44,1.3540550005146152
"25 mM 2 uM.tif [slice 2, PNG-style]",14,20.0,5.046265044040321,76.1,917.7,0.8,1.0092530088080642
"25 mM 2 uM.tif [slice 2, PNG-style]",15,20.0,5.046265044040321,77.3,274.9,0.8,1.0092530088080642
"25 mM 2 uM.tif [slice 2, PNG-style]",16,28.0,5.970821321441846,79.07142857142857,458.5,1.12,1.1941642642883692
"25 mM 2 uM.tif [slice 2, PNG-style]",17,36.0,6.770275002573076,82.94444444444444,849.1666666666666,1.44,1.3540550005146152
