filename,label,area,equivalent_diameter,centroid-0,centroid-1,area_sqmicron,eq_diam_micron
"25 mM 10 uM.tif [slice 2, PNG-style]",1,44.0,7.48482063701911,9.227272727272727,798.8636363636364,1.76,1.4969641274038221
"25 mM 10 uM.tif [slice 2, PNG-style]",2,32.0,6.383076486422923,65.75,455.75,1.28,1.2766152972845846
"25 mM 10 uM.tif [slice 2, PNG-style]",3,12.0,3.9088200952233594,67.0,343.5,0.48,0.7817640190446719
"25 mM 10 uM.tif [slice 2, PNG-style]",4,12.0,3.9088200952233594,70.0,343.5,0.48,0.7817640190446719
"25 mM 10 uM.tif [slice 2, PNG-style]",5,20.0,5.046265044040321,78.9,351.7,0.8,1.0092530088080642
"25 mM 10 uM.tif [slice 2, PNG-style]",6,36.0,6.770275002573076,81.83333333333333,198.5,1.44,1.3540550005146152
"25 mM 10 uM.tif [slice 2, PNG-style]",7,44.0,7.48482063701911,104.86363636363636,518.1363636363636,1.76,1.4969641274038221
"25 mM 10 uM.tif [slice 2, PNG-style]",8,40.0,7.136496464611085,108.3,650.1,1.6,1.427299292922217
"25 mM 10 uM.tif [slice 2, PNG-style]",9,20.0,5.046265044040321,111.7,400.1,0.8,1.0092530088080642
"25 mM 10 uM.tif [slice 2, PNG-style]",10,32.0,6.383076486422923,115.5,504.5,1.28,1.2766152972845846
"25 mM 10 uM.tif [slice 2, PNG-style]",11,36.0,6.770275002573076,141.38888888888889,25.61111111111111,1.44,1.3540550005146152
"25 mM 10 uM.tif [slice 2, PNG-style]",12,56.0,8.444016491289505,163.07142857142858,355.5,2.24,1.6888032982579009
"25 mM 10 uM.tif [slice 2, PNG-style]",13,11.0,3.742410318509555,209.72727272727272,626.0,0.44,0.7484820637019111
"25 mM 10 uM.tif [slice 2, PNG-style]",14,13.0,4.068428945128219,211.76923076923077,622.0,0.52,0.8136857890256438
"25 mM 10 uM.tif [slice 2, PNG-style]",15,24.0,5.527906391541368,227.5,167.83333333333334,0.96,1.1055812783082737
"25 mM 10 uM.tif [slice 2, PNG-style]",16,36.0,6.770275002573076,243.16666666666666,814.7222222222222,1.44,1.3540550005146152
"25 mM 10 uM.tif [slice 2, PNG-style]",17,20.0,5.046265044040321,246.1,13.3,0.8,1.0092530088080642
"25 mM 10 uM.tif [slice 2, PNG-style]",18,36.0,6.770275002573076,277.8333333333333,21.833333333333332,1.44,1.3540550005146152
"25 mM 10 uM.tif [slice 2, PNG-style]",19,40.0,7.136496464611085,280.1,620.7,1.6,1.427299292922217
"25 mM 10 uM.tif [slice 2, PNG-style]",20,12.0,3.9088200952233594,299.0,9.5,0.48,0.7817640190446719
"25 mM 10 uM.tif [slice 2, PNG-style]",21,12.0,3.9088200952233594,302.0,9.5,0.48,0.7817640190446719
"25 mM 10 uM.tif [slice 2, PNG-style]",22,40.0,7.136496464611085,314.1,646.5,1.6,1.427299292922217
"25 mM 10 uM.tif [slice 2, PNG-style]",23,12.0,3.9088200952233594,349.0,559.5,0.48,0.7817640190446719
"25 mM 10 uM.tif [slice 2, PNG-style]",24,12.0,3.9088200952233594,352.0,559.5,0.48,0.7817640190446719
"25 mM 10 uM.tif [slice 2, PNG-style]",25,20.0,5.046265044040321,378.9,29.3,0.8,1.0092530088080642
"25 mM 10 uM.tif [slice 2, PNG-style]",26,28.0,5.970821321441846,410.7857142857143,883.6428571428571,1.12,1.1941642642883692
"25 mM 10 uM.tif [slice 2, PNG-style]",27,36.0,6.770275002573076,474.5,542.5,1.44,1.3540550005146152
"25 mM 10 uM.tif [slice 2, PNG-style]",28,24.0,5.527906391541368,514.1666666666666,592.8333333333334,0.96,1.1055812783082737
"25 mM 10 uM.tif [slice 2, PNG-style]",29,40.0,7.136496464611085,524.5,196.9,1.6,1.427299292922217
"25 mM 10 uM.tif [slice 2, PNG-style]",30,16.0,4.51351666838205,528.375,605.75,0.64,0.9027033336764101
"25 mM 10 uM.tif [slice 2, PNG-style]",31,12.0,3.9088200952233594,532.0,605.5,0.48,0.7817640190446719
"25 mM 10 uM.tif [slice 2, PNG-style]",32,20.0,5.046265044040321,560.9,12.1,0.8,1.0092530088080642
"25 mM 10 uM.tif [slice 2, PNG-style]",33,13.0,4.068428945128219,643.2307692307693,986.0,0.52,0.8136857890256438
"25 mM 10 uM.tif [slice 2, PNG-style]",34,11.0,3.742410318509555,646.0,989.2727272727273,0.44,0.7484820637019111
"25 mM 10 uM.tif [slice 2, PNG-style]",35,52.0,8.136857890256438,719.2692307692307,337.2692307692308,2.08,1.6273715780512876
